Date,Price,Open,High,Low,Volume,ChangeP,Returns,Return_lag1,Return_lag2,Return_lag3,Return_lag5,Return_roll_mean5,Return_roll_std5,Return_roll_mean10,Return_roll_std10,RSI,MACD,MACD_signal,MACD_hist,DayOfWeek,Month,Quarter,Direction,Regime
2020-05-28,110.91,110.8,111.9,109.3,2090000.0,-1.77,-1.771322292091046,1.155706862569425,-0.9934362249423369,3.831276478172773,1.6973395632688095,0.8063765165467306,2.2451326114778225,0.7499127203434399,1.651165166794888,63.29062210706384,3.9421276560687346,3.1237490671835135,0.8183785888852211,3,5,2,0,0.0
2020-05-29,114.6,111.4,115.0,110.9,5940000.0,3.33,3.327021909656476,-1.771322292091046,1.155706862569425,-0.9934362249423369,1.8096577590248404,1.109849346673058,2.5024529428971016,1.1408390743367436,1.7599160361800104,67.66513840596814,4.195277769934421,3.3380548077336956,0.8572229622007255,4,5,2,1,1.0
2020-06-01,117.03,116.25,117.7,114.99,4020000.0,2.12,2.120418848167545,3.327021909656476,-1.771322292091046,1.155706862569425,3.831276478172773,0.7676778206720123,2.12595632862696,1.21232459019303,1.786185747191462,70.18487016566876,4.539651474302886,3.578374141047534,0.9612773332553521,0,6,2,1,1.0
2020-06-02,116.52,117.98,118.0,116.21,1790000.0,-0.44,-0.4357856959753953,2.120418848167545,3.327021909656476,-1.771322292091046,-0.9934362249423369,0.8792079264654005,2.0225830129234423,1.1956976040010157,1.8022143052049682,68.97010377124077,4.717042251522585,3.806107763142544,0.910934488380041,1,6,2,0,1.0
2020-06-03,116.5,118.4,119.18,115.81,3670000.0,-0.02,-0.0171644352900755,-0.4357856959753953,2.120418848167545,3.327021909656476,1.155706862569425,0.6446336668935004,2.0503215912174473,1.0723712772561016,1.8424112191644673,68.91972618972116,4.800672720836886,4.0050207546814125,0.7956519661554733,2,6,2,0,1.0
2020-06-04,114.1,116.42,116.42,113.82,1650000.0,-2.06,-2.060085836909876,-0.0171644352900755,-0.4357856959753953,2.120418848167545,-1.771322292091046,0.5868809579297344,2.137595730674299,0.696628737238233,2.069895047105971,62.97526659882184,4.620033655817181,4.128023334908566,0.49201032090861485,3,6,2,0,0.0
2020-06-05,114.64,114.1,114.99,113.59,1230000.0,0.47,0.4732690622261229,-2.060085836909876,-0.0171644352900755,-0.4357856959753953,3.327021909656476,0.016130388443663844,1.5126976065840143,0.5629898675583613,2.0328592895638287,63.733224323338234,4.468934289709836,4.1962055258688205,0.2727287638410152,4,6,2,1,0.0
2020-06-08,116.85,117.99,118.0,116.5,1610000.0,1.93,1.927773900907182,0.4732690622261229,-2.060085836909876,-0.0171644352900755,2.120418848167545,-0.022398601008408736,1.4467156577689848,0.37263960983180217,1.7641887623522712,66.73465471747303,4.475919865668914,4.25214839382884,0.22377147184007384,0,6,2,1,1.0
2020-06-09,116.82,116.0,117.05,115.3,1790000.0,-0.03,-0.0256739409499367,1.927773900907182,0.4732690622261229,-2.060085836909876,-0.4357856959753953,0.05962374999668298,1.4289356427932873,0.46941583823104216,1.7065264270975518,66.65401308758642,4.427992099076533,4.2873171348783785,0.14067496419815484,1,6,2,0,0.0
2020-06-10,115.33,116.5,116.6,115.11,1030000.0,-1.28,-1.2754665297038137,-0.0256739409499367,1.927773900907182,0.4732690622261229,-0.0171644352900755,-0.19203666888606466,1.551397199492298,0.22629849900371832,1.7698917330024522,62.60747384067846,4.2211200073124076,4.2740777093651845,-0.052957702052776945,2,6,2,0,0.0
2020-06-11,113.81,115.25,115.58,113.6,1620000.0,-1.32,-1.3179571663920888,-1.2754665297038137,-0.0256739409499367,1.927773900907182,-2.060085836909876,-0.043610934782507195,1.3504880008907,0.2716350115736141,1.718084639627861,58.69289546883692,3.889683240177405,4.197198815527629,-0.3075155753502239,3,6,2,0,0.0
2020-06-12,110.34,110.99,111.0,109.5,1520000.0,-3.05,-3.0489412178191717,-1.3179571663920888,-1.2754665297038137,-0.0256739409499367,0.4732690622261229,-0.7480529907915662,1.8424795446393214,-0.3659613011739507,1.6395080657273677,50.8727536729408,3.3088745680325644,4.019533966028616,-0.7106593979960518,4,6,2,0,0.0
2020-06-15,106.88,109.44,109.6,106.5,2270000.0,-3.14,-3.135762189595802,-3.0489412178191717,-1.3179571663920888,-1.2754665297038137,1.927773900907182,-1.760760208892163,1.3221336548745952,-0.8915794049502853,1.595787756792327,44.50521868888723,2.540105670277711,3.7236483068784354,-1.1835426366007242,0,6,2,0,0.0
2020-06-16,108.1,108.1,108.69,107.11,1160000.0,1.14,1.1414670658682624,-3.135762189595802,-3.0489412178191717,-1.3179571663920888,-0.0256739409499367,-1.5273320075285233,1.7415585531794893,-0.7338541287659195,1.7190308801585112,47.0231320793204,2.006168719953763,3.380152389493501,-1.3739836695397378,1,6,2,1,0.0
2020-06-17,108.77,108.5,110.7,108.16,2030000.0,0.62,0.6197964847363568,1.1414670658682624,-3.135762189595802,-3.0489412178191717,-1.2754665297038137,-1.1482794046404892,1.997525027453058,-0.6701580367632765,1.759853480257926,48.40757247034013,1.618427021324436,3.027807315859688,-1.4093802945352518,2,6,2,1,0.0
2020-06-18,108.16,109.0,109.0,107.1,1220000.0,-0.56,-0.5608164015813178,0.6197964847363568,1.1414670658682624,-3.135762189595802,-1.3179571663920888,-0.9968512516783348,2.0101053921864382,-0.5202310932304205,1.6907931691426914,47.19821885234503,1.2475362087649842,2.671753094440747,-1.4242168856757629,3,6,2,0,0.0
2020-06-19,108.85,109.49,110.0,108.0,1020000.0,0.64,0.6379437869822464,-0.5608164015813178,0.6197964847363568,1.1414670658682624,-3.0489412178191717,-0.2594742507180512,1.7251776815994502,-0.5037636207548082,1.7023072116376634,48.757673615981375,0.9977780370017086,2.3369580829529393,-1.3391800459512306,4,6,2,1,0.0
2020-06-22,111.09,109.45,111.5,108.0,2380000.0,2.06,2.0578778135048315,0.6379437869822464,-0.5608164015813178,0.6197964847363568,-3.135762189595802,0.7792537499020755,0.9496395524379794,-0.4907532294950433,1.723323275302715,53.553473576190186,0.9694173265091024,2.063449931664172,-1.0940326051550695,0,6,2,1,0.0
2020-06-23,113.61,111.8,113.95,111.63,1810000.0,2.27,2.2684310018903555,2.0578778135048315,0.6379437869822464,-0.5608164015813178,1.1414670658682624,1.004646537106494,1.1661584344736016,-0.26134273521101403,1.932157548499618,58.28363425635141,1.1371755467612275,1.878195054683583,-0.7410195079223556,1,6,2,1,0.0
2020-06-24,112.7,113.02,113.4,111.53,1790000.0,-0.8,-0.8009858287122582,2.2684310018903555,2.0578778135048315,0.6379437869822464,0.6197964847363568,0.720490074416771,1.4272505192166627,-0.21389466511185845,1.9101875863165976,56.063258264802045,1.1830581917250242,1.7391676820918716,-0.5561094903668473,2,6,2,0,0.0
2020-06-25,110.31,110.6,111.25,109.5,1670000.0,-2.12,-2.120674356699202,-0.8009858287122582,2.2684310018903555,2.0578778135048315,-0.5608164015813178,0.4085184833931942,1.8769665586786524,-0.2941663841425698,1.9774216891648908,50.609984566058614,1.0148687176456548,1.5943078892026283,-0.5794391715569736,3,6,2,0,0.0
2020-06-26,109.65,111.5,111.5,109.5,1400000.0,-0.6,-0.5983138428066327,-2.120674356699202,-0.8009858287122582,2.2684310018903555,0.6379437869822464,0.16126695743541847,1.9201186569652222,-0.04910364664131587,1.7350931025373872,49.18712793047946,0.8188813095476206,1.439222573271627,-0.6203412637240064,4,6,2,0,0.0
2020-06-29,110.19,109.7,111.0,108.5,692810.0,0.49,0.4924760601915112,-0.5983138428066327,-2.120674356699202,-0.8009858287122582,2.0578778135048315,-0.15181339322724555,1.6408757439121173,0.31372017833741545,1.3558256610556376,50.415432246965096,0.699074863777966,1.291193031372895,-0.592118167594929,0,6,2,1,0.0
2020-06-30,109.0,110.02,111.5,108.15,1610000.0,-1.08,-1.0799528087848242,0.4924760601915112,-0.5983138428066327,-2.120674356699202,2.2684310018903555,-0.8214901553622814,0.9396033527148103,0.0915781908721068,1.3867651354404869,47.680116725324496,0.5023139747700753,1.1334172200523311,-0.6311032452822558,1,6,2,0,0.0
2020-07-01,113.03,109.99,114.25,109.22,5620000.0,3.7,3.69724770642202,-1.0799528087848242,0.4924760601915112,-0.5983138428066327,-0.8009858287122582,0.0781565516645741,2.230648352526789,0.3993233130406731,1.797616488423462,56.32268195627402,0.6639136887978623,1.0395165138014375,-0.3756028250035752,2,7,3,1,1.0
2020-07-02,113.54,113.75,114.9,112.5,2630000.0,0.45,0.4512076439883262,3.69724770642202,-1.0799528087848242,0.4924760601915112,-2.120674356699202,0.5925329518020798,1.8630997450041353,0.5005257175976375,1.7657617116319788,57.28432303417024,0.8236409440754784,0.9963413998562457,-0.17270045578076731,3,7,3,1,0.0
2020-07-03,112.91,114.02,114.4,112.3,612050.0,-0.55,-0.5548705302096262,0.4512076439883262,3.69724770642202,-1.0799528087848242,-0.5983138428066327,0.6012216143214809,1.856246470525854,0.3812442858784502,1.795485904983567,55.65423770506707,0.8891407487052447,0.9749012696260456,-0.08576052092080089,4,7,3,0,0.0
2020-07-06,113.53,113.25,114.0,113.01,957660.0,0.55,0.5491099105482283,-0.5548705302096262,0.4512076439883262,3.69724770642202,0.4924760601915112,0.6125483843928243,1.8555896901581335,0.23036749558278996,1.6997832390709118,56.95248800837995,0.979784290808837,0.9758778738626039,0.00390641694623306,0,7,3,1,0.0
2020-07-07,113.97,114.0,115.89,113.26,2620000.0,0.39,0.3875627587421807,0.5491099105482283,-0.5548705302096262,0.4512076439883262,-1.0799528087848242,0.9060514978982255,1.622358641572468,0.04228067126797248,1.5463436623441165,57.89457293475243,1.0747353931314905,0.9956493777163813,0.07908601541510918,1,7,3,1,0.0
2020-07-08,113.58,114.4,115.39,113.3,2300000.0,-0.34,-0.3421953145564627,0.3875627587421807,0.5491099105482283,-0.5548705302096262,3.69724770642202,0.09816289370252891,0.507965080964918,0.08815972268355203,1.5252061069735665,56.709902596880966,1.1057684745166938,1.0176731970764439,0.08809527744024992,2,7,3,0,0.0
2020-07-09,115.17,115.0,115.65,114.11,3580000.0,1.4,1.3998943475964107,-0.3421953145564627,0.3875627587421807,0.5491099105482283,0.4512076439883262,0.2879002344241458,0.7781351077978917,0.44021659311311334,1.3555868903062376,60.2785372901192,1.244318398969284,1.063002237455012,0.181316161514272,3,7,3,1,1.0
2020-07-10,114.51,114.4,114.99,113.8,1290000.0,-0.57,-0.5730659025787936,1.3998943475964107,-0.3421953145564627,0.3875627587421807,-0.5548705302096262,0.2842611599503123,0.7830885800756814,0.4427413871358972,1.3534595408485868,58.136181831615055,1.2860390702758195,1.1076096040191736,0.1784294662566459,4,7,3,0,0.0
2020-07-13,115.23,114.9,115.5,114.31,2490000.0,0.63,0.6287660466334808,-0.5730659025787936,1.3998943475964107,-0.3421953145564627,0.5491099105482283,0.3001923871673628,0.7905979751479076,0.45637038578009415,1.3547016358110993,59.814118513964495,1.3615063874501487,1.1583889607053686,0.20311742674478017,0,7,3,1,0.0
2020-07-14,115.32,114.75,116.45,114.0,4380000.0,0.08,0.0781046602447185,0.6287660466334808,-0.5730659025787936,1.3998943475964107,0.3875627587421807,0.2383007674678704,0.7941531884509592,0.5721761326830485,1.2545754035804992,60.029777715518186,1.4122969477724752,1.20917055811879,0.20312638965368524,1,7,3,1,0.0
2020-07-15,115.1,117.0,117.1,114.9,3100000.0,-0.19,-0.1907734998265685,0.0781046602447185,0.6287660466334808,-0.5730659025787936,-0.3421953145564627,0.26858513041384924,0.7689701651105748,0.1833740120581896,0.620929759863193,59.19353257446048,1.4184457121529874,1.2510255889256294,0.167420123227358,2,7,3,0,0.0
2020-07-16,116.19,116.25,116.6,115.55,2330000.0,0.95,0.947002606429195,-0.1907734998265685,0.0781046602447185,0.6287660466334808,1.3998943475964107,0.1780067821804061,0.6133163947666115,0.23295350830227646,0.6630565931455322,62.01676917357233,1.4940500635946563,1.2996304838594348,0.1944195797352215,3,7,3,1,0.0
2020-07-17,115.82,116.5,117.0,115.51,1120000.0,-0.32,-0.3184439280488894,0.947002606429195,-0.1907734998265685,0.0781046602447185,-0.5730659025787936,0.22893117708638697,0.5417597853918132,0.25659616851835015,0.6354857350230738,60.486950785640396,1.50674236100798,1.341052859289144,0.165689501718836,4,7,3,0,0.0
2020-07-20,116.41,116.0,117.9,115.69,3910000.0,0.51,0.509411155240894,-0.3184439280488894,0.947002606429195,-0.1907734998265685,0.6287660466334808,0.2050601988078696,0.5220073365123996,0.25262629298761674,0.6335764975191981,62.09273846634581,1.5465811426166312,1.3821585159546415,0.1644226266619897,0,7,3,1,1.0
2020-07-21,115.81,116.75,117.4,115.03,4620000.0,-0.52,-0.5154196374881834,0.509411155240894,-0.3184439280488894,0.947002606429195,0.0781046602447185,0.08635533926128922,0.6169452781301878,0.1623280533645803,0.675188992852138,59.44691525480834,1.5123057590608084,1.408187964575875,0.10411779448493341,1,7,3,0,0.0
2020-07-22,116.49,116.25,117.2,114.95,3180000.0,0.59,0.5871686382868427,-0.5154196374881834,0.509411155240894,-0.3184439280488894,-0.1907734998265685,0.24194376688397146,0.6275867824063699,0.25526444864891085,0.6618572809192499,61.45169927655308,1.5224625866559904,1.4310428889918982,0.09141969766409219,2,7,3,1,0.0
2020-07-23,116.15,116.48,116.85,115.6,1390000.0,-0.29,-0.2918705468280447,0.5871686382868427,-0.5154196374881834,0.509411155240894,0.947002606429195,-0.005830863767476458,0.5138942240713033,0.08608795920646531,0.5421631360334582,59.858306619765386,1.485947707003703,1.4420238525942592,0.0439238544094438,3,7,3,0,0.0
2020-07-24,114.71,115.89,115.92,114.32,1650000.0,-1.24,-1.2397761515282066,-0.2918705468280447,0.5871686382868427,-0.5154196374881834,-0.3184439280488894,-0.1900973084633399,0.7601763818612454,0.019416934311524005,0.6603407677257006,53.527824764787,1.3255335111849291,1.4187257843123935,-0.09319227312746436,4,7,3,0,0.0
2020-07-27,115.01,114.31,116.0,114.3,1140000.0,0.26,0.2615290733153268,-1.2397761515282066,-0.2918705468280447,0.5871686382868427,0.509411155240894,-0.23967372484845334,0.7095487507520708,-0.017306763020291382,0.6323039892500162,54.60494536233412,1.2086787023675356,1.376716367923422,-0.1680376655558864,0,7,3,1,0.0
2020-07-28,114.81,115.5,115.99,114.6,1790000.0,-0.17,-0.1738979219198355,0.2615290733153268,-1.2397761515282066,-0.2918705468280447,-0.5154196374881834,-0.17136938173478375,0.6926039543360503,-0.04250702123674678,0.6331001267666599,53.71116799975659,1.0873972572557165,1.318852545789881,-0.23145528853416453,1,7,3,0,0.0
2020-07-29,115.33,115.19,115.98,114.99,2540000.0,0.45,0.4529222193188711,-0.1738979219198355,0.2615290733153268,-1.2397761515282066,0.5871686382868427,-0.19821866552837805,0.6575630398247753,0.021862550677797177,0.6488772097885805,55.7396459392311,1.0214656719714554,1.259375171026196,-0.23790949905474057,2,7,3,1,0.0
2020-07-30,114.55,114.5,115.2,113.6,3040000.0,-0.68,-0.676320124859101,0.4529222193188711,-0.1738979219198355,0.2615290733153268,-0.2918705468280447,-0.27510858113458936,0.6927854358147161,-0.14046972245103242,0.5923054727193423,52.054709223406604,0.8959470148744231,1.1866895397958415,-0.2907425249214184,3,7,3,0,0.0
2020-08-03,114.2,114.8,115.25,114.01,2330000.0,-0.31,-0.3055434308162325,-0.676320124859101,0.4529222193188711,-0.1738979219198355,-1.2397761515282066,-0.08826203699219448,0.45155045225428136,-0.1391796727277667,0.5918886744211203,50.44322234036529,0.7594757363525417,1.1012467791071816,-0.3417710427546399,0,8,3,0,0.0
2020-08-04,112.03,114.5,114.89,111.29,4070000.000000001,-1.9,-1.900175131348513,-0.3055434308162325,-0.676320124859101,0.4529222193188711,0.2615290733153268,-0.5206028779249625,0.8720197060103688,-0.3801383013867074,0.7639672885723837,41.80257702121703,0.4707933872387855,0.9751561007335025,-0.504362713494717,1,8,3,0,0.0
2020-08-05,113.5,112.71,114.0,111.0,3400000.0,1.31,1.3121485316433088,-1.900175131348513,-0.3055434308162325,-0.676320124859101,-0.1738979219198355,-0.2233935872123336,1.2081783871813063,-0.19738148447355816,0.9288192807205919,48.267311471752684,0.3565175480500784,0.8514283901968176,-0.4949108421467392,2,8,3,1,0.0
2020-08-06,113.94,114.0,115.0,113.5,2020000.0,0.39,0.3876651982378835,1.3121485316433088,-1.900175131348513,-0.3055434308162325,0.4529222193188711,-0.2364449914285311,1.199366305008603,-0.2173318284784541,0.9120872198616159,50.05566428522324,0.2980220324686087,0.7407471186511759,-0.44272508618256723,3,8,3,1,0.0
2020-08-07,113.15,114.45,114.49,112.75,1210000.0,-0.69,-0.6933473758118238,0.3876651982378835,1.3121485316433088,-1.900175131348513,-0.676320124859101,-0.23985044161907565,1.2009506447757887,-0.25747951137683206,0.924484498161172,46.91948766723651,0.18577600707038755,0.6297528963350182,-0.44397688926463064,4,8,3,0,0.0
2020-08-10,112.22,113.65,113.99,112.0,1030000.0,-0.82,-0.821917808219184,-0.6933473758118238,0.3876651982378835,1.3121485316433088,-0.3055434308162325,-0.343125317099666,1.2298666752592535,-0.21569367704592976,0.8836960027976655,43.466886911921335,0.021528824697739424,0.5081080820075625,-0.4865792573098231,0,8,3,0,0.0
2020-08-11,114.97,112.7,116.25,112.7,3610000.0,2.45,2.4505435751202995,-0.821917808219184,-0.6933473758118238,0.3876651982378835,-1.900175131348513,0.5270184241940965,1.382454272154655,0.003207773134567482,1.2215731528879956,54.199345328247105,0.11197301144628113,0.4288810678953063,-0.31690805644902514,1,8,3,1,0.0
2020-08-12,114.97,115.26,116.2,114.51,2230000.0,0.0,0.0,2.4505435751202995,-0.821917808219184,-0.6933473758118238,1.3121485316433088,0.2645887178654348,1.3192508895574704,0.020597565326551055,1.220008584877511,54.199345328247105,0.18155779580544618,0.3794164134773343,-0.19785861767188812,2,8,3,0,0.0
2020-08-13,115.3,115.1,117.9,114.01,3740000.0,0.29,0.2870313994955191,0.0,2.4505435751202995,-0.821917808219184,0.3876651982378835,0.2444619581169619,1.317670488024294,0.004008483344215852,1.2145927040097606,55.378289236617,0.2603315408639588,0.35559943895465923,-0.09526789809070041,3,8,3,1,0.0
2020-08-17,116.55,115.2,117.8,115.2,2680000.0,1.08,1.0841283607979184,0.2870313994955191,0.0,2.4505435751202995,-0.6933473758118238,0.5999571054389103,1.238819133507862,0.1800533319099178,1.232477765279232,59.618475405382185,0.41879722099969285,0.368238995363666,0.050558225636026854,0,8,3,1,0.0
2020-08-18,117.54,117.5,118.0,116.9,1560000.0,0.85,0.8494208494208573,1.0841283607979184,0.2870313994955191,0.0,-0.821917808219184,0.9342248369669186,0.9513832942021258,0.2955497599336268,1.2360271206048072,62.6459871531968,0.6171529849692803,0.4180217932847889,0.1991311916844914,1,8,3,1,0.0
2020-08-19,118.19,117.49,119.8,117.05,4660000.0,0.55,0.5530032329419698,0.8494208494208573,1.0841283607979184,0.2870313994955191,2.4505435751202995,0.5547167685312526,0.43200006238685823,0.540867596362675,0.9656968393457477,64.52647412104162,0.817378691954346,0.49789317301870034,0.31948551893564564,2,8,3,1,1.0
2020-08-20,117.65,118.48,119.25,117.4,1140000.0,-0.46,-0.4568914459768102,0.5530032329419698,0.8494208494208573,1.0841283607979184,0.0,0.4633384793358906,0.5958998958084482,0.36396359860066313,0.9707289386448101,61.74546007883755,0.9218589046411694,0.5826863193431941,0.3391725852979752,3,8,3,0,0.0
2020-08-21,114.92,117.27,117.5,113.9,1670000.0,-2.32,-2.32044198895028,-0.4568914459768102,0.5530032329419698,0.8494208494208573,0.2870313994955191,-0.05815619835326924,1.3945387013469013,0.0931528798818468,1.288966820960004,50.0105350699349,0.7754333287731043,0.6212357212291761,0.1541976075439282,4,8,3,0,0.0
